x,y,z
-21.923414,45.556854,-2.952353
-1.4761765,59.997074,-14.878691
-1.4761765,59.997074,-14.878691
10.596317,58.783985,-18.415668
10.596317,58.783985,-18.415668
18.722595,57.190876,-24.071909
18.722595,57.190876,-24.071909
18.722595,57.190876,-24.071909
25.884243,55.948555,-32.09588
25.884243,55.948555,-32.09588
31.39433,54.53084,-41.332943
31.39433,54.53084,-41.332943
35.17977,51.92926,-53.668518
35.17977,51.92926,-53.668518
35.17977,48.450745,-69.40953
35.17977,48.450745,-69.40953
32.19819,42.794506,-84.02514
32.19819,42.794506,-84.02514
32.19819,42.794506,-84.02514
22.946507,37.415962,-97.92458
22.946507,37.415962,-97.92458
10.201695,32.037415,-107.234726
10.201695,32.037415,-107.234726
-3.1131248,27.068108,-111.736336
-3.1131248,27.068108,-111.736336
-14.717918,23.224203,-114.39637
-14.717918,23.224203,-114.39637
-14.717918,23.224203,-114.39637
-24.890383,20.447237,-115.87255
-24.890383,20.447237,-115.87255
-32.78281,17.202572,-116.588715
-32.78281,17.202572,-116.588715
-38.336746,15.931015,-119.39491
-38.336746,15.931015,-119.39491
-39.871384,16.31102,-127.00964
-39.871384,16.31102,-127.00964
-33.79129,14.294065,-139.82755
-33.79129,14.294065,-139.82755
-33.79129,14.294065,-139.82755
-21.850336,17.100262,-151.44695
-21.850336,17.100262,-151.44695
0.42385268,17.991816,-146.75534
0.42385268,17.991816,-146.75534
15.653318,17.465654,-135.70593
15.653318,17.465654,-135.70593
18.196434,19.292604,-127.638115
18.196434,19.292604,-127.638115
18.196434,19.292604,-127.638115
20.096462,18.912598,-122.77112
20.096462,18.912598,-122.77112
30.882782,-12.817889,-99.079216
30.882782,-12.817889,-99.079216
37.91289,-13.066355,-86.539024
37.91289,-13.066355,-86.539024
43.189125,-18.064894,-67.56796
43.189125,-18.064894,-67.56796
45.454548,-16.954107,-35.545162
45.454548,-16.954107,-35.545162
45.454548,-16.954107,-35.545162
37.576733,-19.102602,-18.620287
37.576733,-19.102602,-18.620287
27.301958,-22.20111,-9.704765
27.301958,-22.20111,-9.704765
12.320959,-34.171295,-8.111663
12.320959,-34.171295,-8.111663
-0.49693072,-50.876938,-12.116341
-0.49693072,-50.876938,-12.116341
-0.49693072,-50.876938,-12.116341
4.574686,-53.259285,15.551008
4.574686,-53.259285,15.551008
28.602749,-39.666763,37.196724
28.602749,-39.666763,37.196724
49.73692,-8.330897,30.342007
49.73692,-8.330897,30.342007
49.751534,1.5784857,13.650979
49.751534,1.5784857,13.650979
43.39374,0.935399,2.9669688
43.39374,0.935399,2.9669688
43.39374,0.935399,2.9669688
40.33908,12.116341,-5.203157
40.33908,12.116341,-5.203157
39.81292,13.928676,-13.884829
39.81292,13.928676,-13.884829
36.042095,19.877228,-14.790997
36.042095,19.877228,-14.790997
32.4905,31.949722,-17.30488
32.4905,31.949722,-17.30488
32.4905,31.949722,-17.30488
26.907337,43.802982,-18.722595
26.907337,43.802982,-18.722595
21.616486,53.171585,-21.353405
21.616486,53.171585,-21.353405
11.6047945,64.61561,-22.361881
11.6047945,64.61561,-22.361881
-2.6454253,74.33499,-18.386436
-2.6454253,74.33499,-18.386436
-23.414207,77.740425,-11.867875
-23.414207,77.740425,-11.867875
-23.414207,77.740425,-11.867875
-47.413036,65.02485,-13.592518
